-3.250337133954457336e-01,-6.425755954071585840e-01,-2.996104280429212063e-01,-1.761410383776641497e+00,-2.559372334891479306e-01,2.168620278897873455e+00,-1.606965081270462559e+00,5.938278495587301191e-04,-1.621019610008905387e-03,-4.373917363936679140e-03,-5.398823847657637301e-03,9.802000028003136217e-03,-3.119663981301902533e-03,-2.393085182848600067e-03
-3.250302134328058035e-01,-6.425753370931437392e-01,-2.996180137313343428e-01,-1.761410772741895503e+00,-2.559345296681121984e-01,2.168619391727113488e+00,-1.606949796657626051e+00,1.323905152629320427e-03,-1.080679740005936924e-03,-5.677169966161732355e-03,-6.488112969180911613e-03,6.716467033634799209e-03,-6.738495059549523027e-03,3.880488172975043656e-03
-3.250355429180296629e-01,-6.425651526649847067e-01,-2.996252352362170357e-01,-1.761408328591734573e+00,-2.559265526608249242e-01,2.168615645821777793e+00,-1.606934192295713881e+00,2.149212052969794954e-03,4.308581857315196828e-03,-6.799969813843172867e-03,-3.222572578739122534e-03,5.122621252397730265e-03,-5.169186542046997658e-03,8.413691709486541617e-03
-3.250249852949917417e-01,-6.425738922737513903e-01,-2.996382017402979825e-01,-1.761410877389518514e+00,-2.559173379421991190e-01,2.168612769582499489e+00,-1.606924777720540654e+00,4.477088498840293453e-03,1.402902214759415254e-03,-5.912304731838083360e-03,-1.785264628418622643e-03,5.017791121996051894e-03,-4.496301460347373359e-03,9.397002370073822067e-03
-3.250186820275536848e-01,-6.425698737423095608e-01,-2.996560358142181801e-01,-1.761412655008699479e+00,-2.559083774304200531e-01,2.168613980974961830e+00,-1.606900864263652418e+00,5.035931033641190963e-03,4.552791356982610615e-03,-8.411401274131745723e-03,-1.613853540583136143e-03,3.911443919024707588e-03,-2.835731367246391906e-03,1.396206930447434907e-02
-3.250135270194910997e-01,-6.425698108169227707e-01,-2.996790274339307114e-01,-1.761415393315638234e+00,-2.559003806240848777e-01,2.168612189202245855e+00,-1.606879914663548403e+00,4.431681421776218800e-03,4.888003343177522997e-03,-1.194056548076482920e-02,-1.393660201616798468e-03,3.557897169773087918e-03,-1.667410113008701601e-03,1.481537022840745572e-02
-3.250050426848752894e-01,-6.425630437114137061e-01,-2.996914041174614796e-01,-1.761413522024859013e+00,-2.558900628452220882e-01,2.168611897120454657e+00,-1.606854219313787580e+00,4.920274730184017939e-03,4.897091591391253794e-03,-1.185675781662007960e-02,-2.394052624082533727e-04,8.110374060276660454e-03,-1.054501008590520228e-03,1.550602678918768136e-02
-3.249945291016402282e-01,-6.425595702622850514e-01,-2.997092329607548566e-01,-1.761419394400703275e+00,-2.558828030603258474e-01,2.168608349578108552e+00,-1.606827837441693996e+00,8.244877763686686220e-03,3.797529809855865537e-03,-1.762175970363658029e-02,-2.194382133144228211e-03,1.016594800003318977e-02,-8.636218931655528742e-04,2.149856815236822830e-02
-3.249906420445305422e-01,-6.425535223553681119e-01,-2.997214635780970915e-01,-1.761414565992508008e+00,-2.558720387466680291e-01,2.168607980866076534e+00,-1.606807519918017180e+00,5.818263544284454913e-03,6.963716758462849821e-03,-1.194504336935373057e-02,-6.689555917735887309e-04,1.290642097328522503e-02,-4.249464832448286407e-04,1.851020984670301642e-02
-3.249903842743749882e-01,-6.425502886391034618e-01,-2.997428828785623223e-01,-1.761416668602787894e+00,-2.558618835348089315e-01,2.168609214298871102e+00,-1.606779376628884259e+00,5.479511749069303390e-03,5.200879738353439419e-03,-1.654178589537996444e-02,-1.474530881057428775e-03,9.831080109375570086e-03,1.688876300414913611e-04,2.234451758858658002e-02
-3.249793534881779133e-01,-6.425492107336818748e-01,-2.997575982214524259e-01,-1.761417079745508429e+00,-2.558542569976670067e-01,2.168612261822802090e+00,-1.606749678031014650e+00,8.070804809840683228e-03,3.886054583435947455e-03,-1.577930695457591126e-02,4.351975788835843115e-03,1.137428245315935844e-02,4.482967584786045137e-05,2.632876464809475250e-02
-3.249800467998857356e-01,-6.425537812588453246e-01,-2.997710267999519895e-01,-1.761421856892679827e+00,-2.558440427736536904e-01,2.168613277664112271e+00,-1.606712586066372017e+00,4.109421313529221936e-03,1.976784204433563053e-03,-1.806336788518984882e-02,1.516925094550254909e-03,8.753354045244604587e-03,-2.093510756961004110e-05,3.079561671846791499e-02
-3.249769342574989617e-01,-6.425522309801016130e-01,-2.997742065394765620e-01,-1.761420954942684469e+00,-2.558305529264198741e-01,2.168606368353077851e+00,-1.606680195976599501e+00,2.250287749041378956e-03,1.553431937589222923e-03,-1.789972067014404186e-02,2.293039121838213752e-03,1.161179176967791146e-02,-1.408409712536433508e-03,3.249251751970884394e-02
-3.249811950037297947e-01,-6.425517142205203758e-01,-2.997915938309969053e-01,-1.761418798252846862e+00,-2.558192857528479025e-01,2.168605421586204951e+00,-1.606641969487392574e+00,-9.548478313682719557e-04,1.212303142701284028e-03,-1.950583967711312303e-02,2.722014521893336304e-03,1.361421309703683170e-02,-5.573759447550756183e-03,3.531134150377224223e-02
-3.249783435862644843e-01,-6.425487579075679356e-01,-2.997942987140693738e-01,-1.761421791435912487e+00,-2.558080897791987773e-01,2.168602740884943092e+00,-1.606610091319345734e+00,1.835247012695901108e-03,1.868733402956184288e-03,-1.987422337278813705e-02,1.085632819146160628e-03,1.422745971463696031e-02,-3.849865324822723464e-03,3.409719967588985268e-02
-3.249786108610683844e-01,-6.425542686093542732e-01,-2.998028128796796365e-01,-1.761424645203440331e+00,-2.557986383911792783e-01,2.168601576050494639e+00,-1.606572281306760219e+00,1.671327401918530371e-03,-5.108340293703164496e-04,-1.576122394248777661e-02,-5.503241372060117820e-05,1.487577586880923716e-02,-2.870546673890146238e-03,3.053924828930084864e-02
-3.249814840124284898e-01,-6.425514654103516854e-01,-2.998090675149494011e-01,-1.761421884379604563e+00,-2.557867930678358048e-01,2.168603629178595060e+00,-1.606540496398158657e+00,5.220703934459909774e-04,6.620015558905675791e-04,-1.176487545307326743e-02,1.003255863606360241e-03,1.561315126526833207e-02,-1.327873042266345836e-03,3.474858943536296429e-02
-3.249787296498701239e-01,-6.425542430903625757e-01,-2.998209921790991328e-01,-1.761421892124912292e+00,-2.557735195462735311e-01,2.168598693233990460e+00,-1.606497447892189179e+00,1.527970882372847554e-03,-4.307823070868299197e-04,-1.064233475979119159e-02,7.527804072763283165e-04,1.627072310462144081e-02,-1.598766424321138935e-03,4.086868612349426472e-02
-3.249843076684544863e-01,-6.425486728442624251e-01,-2.998280209860655909e-01,-1.761419110646922803e+00,-2.557592613323363406e-01,2.168594411539456424e+00,-1.606460412597488396e+00,-6.979985645297183058e-03,1.610779065889309100e-03,-8.730193223372234579e-03,1.492830898095594966e-03,1.227322665220864639e-02,-1.194081538321773708e-03,3.941208155948273950e-02
-3.249808687476228308e-01,-6.425428256099081636e-01,-2.998371299203160256e-01,-1.761419111507512403e+00,-2.557442200379404507e-01,2.168594611912111780e+00,-1.606415331038887118e+00,-3.183214662526991784e-03,3.054140115307655678e-03,-1.129317768865555939e-02,1.042438628970946204e-03,9.489068479290417926e-03,-5.039283927071374833e-03,4.523213044528300725e-02
-3.249809203197563945e-01,-6.425486718991145763e-01,-2.998425818581025859e-01,-1.761419111794375603e+00,-2.557311132869289905e-01,2.168591771055969897e+00,-1.606371772036416123e+00,-1.483571242393301546e-03,1.108357592455768282e-04,-8.183844277221834912e-03,7.303726086610429734e-04,1.264075134605018025e-02,-3.551187575524680350e-03,4.356642979327190329e-02
-3.249895595489016853e-01,-6.425456093546175751e-01,-2.998514548966657034e-01,-1.761421257657208583e+00,-2.557164897219285082e-01,2.168588925232394882e+00,-1.606324866650434391e+00,-3.062173374334616754e-03,1.112400552849043388e-03,-1.004817060035425626e-02,5.134752144510044795e-04,1.459418938838518386e-02,-3.257192344846498912e-03,4.801283946387092938e-02
-3.249877991923521559e-01,-6.425434635611515510e-01,-2.998521682347436434e-01,-1.761422611237366542e+00,-2.557011372335292188e-01,2.168590146763425430e+00,-1.606290533145135813e+00,-1.276243526800781639e-03,7.548664699177423925e-04,-5.475624678109703922e-03,-5.657830034489083008e-04,1.131899765825372488e-02,-6.329150530985918829e-03,4.233070706062236344e-02
-3.249902861939671372e-01,-6.425371801771453395e-01,-2.998591720126979054e-01,-1.761419350351074220e+00,-2.556900828498669398e-01,2.168586832491325556e+00,-1.606243515532281618e+00,-9.729399154934480079e-04,2.369233728473566294e-03,-8.027771469623325856e-03,5.657713305055032428e-04,1.316386329724993087e-02,-4.784718614292618813e-03,4.279600270998436262e-02
-3.249911151945054644e-01,-6.425425098751667008e-01,-2.998655084124003944e-01,-1.761419191408896356e+00,-2.556774120590664667e-01,2.168585727733958635e+00,-1.606203390785190699e+00,-7.402097835486604440e-04,-2.690885048552367812e-04,-6.883754216030232506e-03,3.883859469142679054e-04,1.431380684502562423e-02,-3.613776104754917815e-03,4.057225925194470062e-02
-3.249858234085007402e-01,-6.425424304013346299e-01,-2.998737283834677636e-01,-1.761421922487929059e+00,-2.556647110921888011e-01,2.168578925358781717e+00,-1.606152315004489850e+00,1.293879270234074867e-03,-1.737957000624036890e-04,-5.970104384462160407e-03,-6.606921600481818974e-04,1.500711388265279882e-02,-3.812226285700934855e-03,4.149018688870094451e-02
-3.249837697524597391e-01,-6.425433603450098063e-01,-2.998776662529009096e-01,-1.761416336708169661e+00,-2.556504601475071414e-01,2.168573750253362409e+00,-1.606115235033020561e+00,8.110706452199715252e-04,-1.132488234210494386e-03,-4.319755830279961746e-03,1.421881245348877122e-03,1.127916394001274650e-02,-7.582181113889123296e-03,4.278070631211920716e-02
-3.249858692602048404e-01,-6.425361249498531269e-01,-2.998860147337980564e-01,-1.761419114881181081e+00,-2.556374359131898255e-01,2.168569931373279580e+00,-1.606067844465612682e+00,-4.259428073127211859e-04,2.125017702626276050e-03,-4.062621820256176117e-03,2.462804529172556885e-05,1.271103193593635210e-02,-5.339958897384137169e-03,4.294499894457143307e-02
-3.249856410762002601e-01,-6.425421581327359632e-01,-2.998921213388381357e-01,-1.761416328859173097e+00,-2.556230772126950046e-01,2.168569277241918947e+00,-1.606025255719347955e+00,-3.129393599433583019e-04,-4.370002897370602957e-04,-5.852971780300618605e-03,9.479839674391315248e-04,1.430321050931866386e-02,-2.620964929627410574e-03,4.155014815230737013e-02
-3.249855650148654185e-01,-6.425374230633168482e-01,-2.998928604205428616e-01,-1.761416328205090087e+00,-2.556094067082108068e-01,2.168566965353188714e+00,-1.605982098500880140e+00,-2.303593562633970060e-04,6.384572038693011502e-04,-5.466595067744621853e-03,6.346483248665912283e-04,1.538395559113212366e-02,-1.246504722446763061e-03,4.047205832371297829e-02
-3.249855396610871194e-01,-6.425395567865220814e-01,-2.999048026066767347e-01,-1.761418473754274405e+00,-2.555923713098621208e-01,2.168565457215474002e+00,-1.605942173363197334e+00,-1.698727414014665894e-04,-5.010536756002519597e-04,-6.045110211923520639e-03,4.250931431747717658e-04,1.718487050463562635e-02,-4.866307834533965641e-03,3.769220769925142600e-02
-3.249806212510720216e-01,-6.425393400076709893e-01,-2.999139830215165614e-01,-1.761422611289641393e+00,-2.555793204114610306e-01,2.168562972979600545e+00,-1.605888451445354859e+00,8.025465474035973958e-04,-3.330397026753585807e-04,-5.366598639890689248e-03,-1.571148715450321892e-03,1.738929077418377087e-02,-3.013599410260269819e-03,4.465855371064587215e-02
-3.249792516402247311e-01,-6.425336996285363478e-01,-2.999175828781120989e-01,-1.761419350368499170e+00,-2.555636303945528209e-01,2.168553345665949816e+00,-1.605846905732018159e+00,1.453882292753490377e-03,1.634760431524654410e-03,-2.956091441266422808e-03,-1.182907861654006225e-04,1.813802006332458985e-02,-2.988998198657288191e-03,4.194119400917953322e-02
-3.249852912427127483e-01,-6.425315695112152614e-01,-2.999288726069799238e-01,-1.761421975474463331e+00,-2.555492448505697345e-01,2.168544244973400481e+00,-1.605798535210290146e+00,-8.936614711752894529e-04,1.090400583278308298e-03,-6.086440184455045241e-03,-1.006039115292782071e-03,1.845683436278842265e-02,-3.405782812412134087e-03,4.249442248272486400e-02
-3.249854484037029145e-01,-6.425336435318670381e-01,-2.999353213354634118e-01,-1.761416354370347603e+00,-2.555328188162248604e-01,2.168535048553857258e+00,-1.605753684913361123e+00,-6.009316844891070741e-04,-2.006659757087004301e-04,-6.590070562251190006e-03,1.185978091958860958e-03,1.449892450678971940e-02,-8.525872528212768975e-03,4.058280885263632065e-02
